ds,yhat,yhat_lower,yhat_upper
2021-03-05,204.93514039273145,186.00005187306587,223.70872227434006
2021-03-06,176.87510939547312,156.20651504648214,196.23204070862624
2021-03-07,175.12184044941242,156.97685907369322,194.7472545135558
2021-03-08,228.19528298149856,209.20736410443203,246.89604447223337
2021-03-09,214.69470998745055,196.6800216193374,235.0486688751273
2021-03-10,212.61980895136136,193.0320020828419,231.55766946876597
2021-03-11,211.39240490313557,192.95163130061172,230.53838322345615
2021-03-12,212.53253884737066,195.08658918165676,232.9260720526644
2021-03-13,183.17806015433828,163.61410829902445,200.27843193267677
2021-03-14,180.62005923225215,162.06523667424568,199.5356590405491
2021-03-15,233.28912461033096,213.83559953652667,252.9840263435893
2021-03-16,219.48357340232715,199.72052414802906,239.3384677290365
2021-03-17,217.13619888468662,199.02805268006813,235.98110833342324
2021-03-18,215.5883420523646,196.68467357549753,235.2247447535019
2021-03-19,216.3792071826663,198.36302620967078,235.68417016878593
2021-03-20,186.3880037919673,167.21728161757636,206.56169428330062
2021-03-21,183.37881022231247,163.9692261560382,203.66462761687384
2021-03-22,236.0201345931497,215.21495019813565,255.77910477097987
2021-03-23,221.63490167270237,204.0116723974551,241.73670507992108
2021-03-24,218.79534288066887,198.51250468515187,237.8677269456872
2021-03-25,216.76526175163417,195.70807527059986,235.93151464810504
2021-03-26,217.10440976297988,196.51728691890133,233.73597186215088
2021-03-27,186.43320513606702,167.359852574413,205.75291987913798
2021-03-28,183.12213772207474,163.5483672994075,201.4847746108515
2021-03-29,236.0169852419951,216.22231117494042,256.96303349655636
2021-03-30,221.311672890593,201.14501891322226,241.7835956362589
2021-03-31,218.29692049111134,199.44405514680372,236.50884339410166
2021-04-01,216.13889613492339,196.64430733217654,234.10130930297498
2021-04-02,198.09057426026467,179.30059302992632,217.5807426514542
2021-04-03,185.32763942352327,165.03771635474243,205.01669285658252
2021-04-04,181.8370436251617,161.8121931375922,200.45681090481054
2021-04-05,216.81370715755435,196.971494782286,235.78652434268736
2021-04-06,220.3790963081318,201.0127330729987,239.2328257324728
2021-04-07,217.3084327376108,198.70625798337463,237.31015462726575
2021-04-08,215.1400929156471,195.4343829104617,235.46528458529772
2021-04-09,215.47343910569515,197.06355962829937,233.5915057968922
2021-04-10,184.05302849450806,165.76974091459468,203.88994726522856
2021-04-11,180.6165267702699,161.75465913321173,199.58542834803362
2021-04-12,234.92097352416866,215.03383831414388,254.61529066144723
2021-04-13,219.90945898449561,200.07067045668643,239.56150795260973
2021-04-14,216.94588701809678,197.7952150130001,235.2457175636744
2021-04-15,214.9065052018418,195.07585908765537,235.2070022876033
2021-04-16,215.80618588065445,197.76659546498303,236.00023486163641
2021-04-17,184.43357753963534,164.19735171030877,203.9778587726575
2021-04-18,181.44813262100513,162.66022290988994,200.72834265008967
2021-04-19,237.3609341015315,217.69322407096743,258.145365274814
2021-04-20,222.6331533977931,202.02071593848703,241.5774855440718
2021-04-21,220.18953597196546,200.2655127215118,240.30121330216562
2021-04-22,218.68735493279,199.8311316261178,238.2418975227507
2021-04-23,219.79442634393797,202.45638996431373,240.02591288055706
2021-04-24,187.81559482698722,169.690507241707,206.76434518093615
2021-04-25,184.9577603682195,164.3034786880594,204.34065855701755
2021-04-26,242.49557293820519,223.52942660350237,263.0473109989036
2021-04-27,227.61478046469088,206.02237164970705,247.21137716348437
2021-04-28,225.33897303323874,205.2419841111578,245.88961521741663
2021-04-29,224.03847889591995,204.7034701320234,243.76305413729594
2021-04-30,225.4216511842509,206.21096450188207,244.32490578644365
2021-05-01,192.90575819482683,172.800861797365,212.98077552178168
2021-05-02,190.24229672089797,171.29278098971034,209.86135967782
2021-05-03,249.4661024635894,229.55606182633076,268.37154683002575
2021-05-04,234.48371604105046,214.53982166987612,251.7952100573878
2021-05-05,232.21943115593842,213.34029277386733,251.59114871564026
2021-05-06,230.94972249405865,211.33900055888432,250.07681583171615
2021-05-07,232.41259616559338,213.06090177617668,251.00391187316373
2021-05-08,199.2511342981271,180.69320341030212,219.18761656441248
2021-05-09,196.57382429824008,177.56931270034613,215.62813886241972
2021-05-10,256.9368218775601,238.25583790268908,276.16694235126585
2021-05-11,241.6114806001711,222.70672501073295,260.95625373064166
2021-05-12,239.41040239559004,219.16705224042093,258.7568665728421
2021-05-13,238.17945205068455,219.1259714455262,257.54013688160086
2021-05-14,239.68413460948727,221.58446529727013,258.49407819866
2021-05-15,205.89537627722967,187.0705199507846,224.18482042112532
2021-05-16,203.08759745628208,184.3820062753557,223.65036955148162
2021-05-17,264.3920383198767,243.9700285361929,284.0055048880903
2021-05-18,248.60630812049152,229.1403884647495,268.388357138212
2021-05-19,246.12916436930564,227.0366975047378,264.3498864998857
2021-05-20,244.59248055252235,225.72756344511993,262.67895466061333
2021-05-21,245.79665112868554,225.97366140995226,263.61701579696813
2021-05-22,211.04819023762573,190.77621411533832,229.7300816501026
2021-05-23,207.79533593786599,190.40569626839542,227.9474368185234
2021-05-24,236.62083221190883,218.5011837548494,255.75257428133764
2021-05-25,253.70924636594836,235.28402212074212,273.81226428903705
2021-05-26,250.95995677837996,230.71605486009375,270.0096815986122
2021-05-27,249.16471704746985,229.1959616649731,268.1958488921849
2021-05-28,250.17493275389202,232.22335730510346,269.97996233219277
2021-05-29,214.4323514074849,194.94328511807092,234.05003623140928
2021-05-30,210.89519610236027,191.727090378439,229.88223670332977
2021-05-31,274.19192580686234,256.2359190948078,294.23678585497134
2021-06-01,257.189685613614,237.21008339213807,277.6841328564712
2021-06-02,254.09486848287793,234.68569257109172,273.43002398929326
2021-06-03,252.03204917614292,232.157272880325,272.30645614429505
2021-06-04,252.8999821449743,233.76883705884933,273.16474335454
2021-06-05,216.2270401142989,196.05238929946395,234.9912003390413
2021-06-06,212.57295512279234,192.37850002872264,231.34401221901683
2021-06-07,277.35550219829247,258.0507419093955,297.2593815785428
2021-06-08,260.0521697634789,241.1900957325264,279.38895914277845
2021-06-09,257.03733002375327,237.9759023636708,275.9026035981424
2021-06-10,255.1348269580613,236.64672609105318,273.6197751502983
2021-06-11,256.2805968469118,236.56400304400043,277.14534277301146
2021-06-12,218.05590796865056,196.6598712085201,236.49123429461073
2021-06-13,213.67416253699938,193.1162287870155,233.70038989541965
2021-06-14,278.35799527378487,259.8576445029336,297.5338361054864
2021-06-15,260.0737964507711,241.15592674632865,281.1269430179778
2021-06-16,256.2364295465382,235.86560505872842,275.96751762429767
2021-06-17,253.53545376227896,233.86816049742035,273.2213152158877
2021-06-18,253.86110932774565,234.35044709172047,273.5792394047705
2021-06-19,216.3984453600389,196.66262205290218,235.59618507974716
2021-06-20,212.38847252546807,193.5822339686858,231.30793077034778
2021-06-21,276.66980379713766,255.73461149556238,296.12381661083805
2021-06-22,258.82326937598395,240.16391275825885,278.07834943760747
2021-06-23,255.221590691226,236.0740735340193,274.12266186973494
2021-06-24,252.69320897535454,234.37957850990324,273.1276440204767
2021-06-25,253.1064905895453,233.98538565315545,272.5280576498698
2021-06-26,216.08475750333037,196.16260950154745,235.8896346702387
2021-06-27,212.1056298227436,194.5151300518268,231.14636521618402
2021-06-28,275.6332740174636,255.61940241065045,295.8509355638323
2021-06-29,257.87258944073994,239.90962142632,276.6593629422712
2021-06-30,254.16356227160267,233.35401505911113,274.61884167397517
2021-07-01,243.06573413113074,224.92482809095267,262.14153583496307
2021-07-02,254.35640176386593,235.87457344406505,274.0035845305306
2021-07-03,218.26395588207652,199.48097257325804,237.91581005815522
2021-07-04,215.1490898387458,196.15938197245967,234.16166378358994
2021-07-05,280.53992203154775,261.8320033040554,298.7616267356786
2021-07-06,263.6294181660525,245.78128939083314,282.5553404544212
2021-07-07,260.9595877705846,242.0719673737947,279.8324521580112
2021-07-08,259.3278999992259,239.3426433969934,278.7022495226755
2021-07-09,260.6796708830872,241.31194333902232,281.2383078011349
2021-07-10,223.45027760240484,203.7504191700706,243.5564194551464
2021-07-11,220.082754152452,201.37339285388023,238.707926748878
2021-07-12,287.00987460651857,267.9445612458305,305.1258480633539
2021-07-13,269.55432040889707,250.78470810863763,288.40400681410387
2021-07-14,266.7393491906322,247.26201310184393,286.32445455147746
2021-07-15,265.0230149937509,247.00035091037452,283.6612204233691
2021-07-16,266.3977561110913,249.25056259947246,286.31238464297934
2021-07-17,228.24866346679823,209.39285231476921,247.1069635960579
2021-07-18,224.84306791332787,206.31032276200037,244.69886286406876
2021-07-19,293.51081984105946,275.37603302497286,312.13371355559514
2021-07-20,275.09881135511813,256.7403092977975,294.7896340570934
2021-07-21,271.71995186374676,253.16987713925064,289.55408257337905
2021-07-22,269.48009106612363,249.98292059621977,289.96398852915326
2021-07-23,270.3897700140689,251.12285229740266,289.6149244831323
2021-07-24,231.22822668142436,212.6032595521503,249.88959463971472
2021-07-25,227.36637480811765,208.33674867589747,246.67760255287453
2021-07-26,296.2380568434926,276.9248793369891,314.7320855687073
2021-07-27,277.70818638900687,259.06162836122525,298.1282664301653
2021-07-28,274.325558434775,255.57058798275241,293.2335903916733
2021-07-29,272.0675465343314,253.30885054126395,291.476785530037
2021-07-30,272.9627043289594,253.55779430370882,292.3797176073776
2021-07-31,233.3984785962796,214.2923659002546,251.8453687849229
2021-08-01,229.43309880273043,209.38508433561933,248.62331511636222
2021-08-02,292.11943533318555,273.06081427483787,311.56505726588244
